condition,layer,token_slot,mean_logprob,std_logprob,mean_prob,std_prob,count
caption,8,none,-9.949797201156617,1.0586616634341697,7.60743058917184e-05,7.836392553830978e-05,100
caption,8,user,-10.607825050354004,1.0497766247357816,3.814254284152725e-05,3.534718818836561e-05,100
caption,8,user_text,-10.728138427734375,1.065718285992005,3.404719774017921e-05,3.0572453079896393e-05,100
caption,8,vision,-9.667512321472168,1.0498955246264556,0.00010014596288698985,0.00010268204936247699,100
caption,8,vision_half1,-9.792657961845398,1.0515305828909358,8.85646812823146e-05,9.114055466342695e-05,100
caption,8,vision_half2,-9.917983388900756,1.0608576008910164,7.867756288719832e-05,8.156827505184178e-05,100
caption,9,A_content,-9.690726232528686,1.1016682801281699,9.97808258408304e-05,9.961252452989777e-05,100
caption,9,B_content,-9.525107793807983,1.1566029082592069,0.0001229185068797203,0.00013245999710794095,100
caption,9,none,-9.496880364418029,1.0926938962783208,0.000122221694329334,0.00012800432197805902,100
caption,9,user,-10.73956392288208,1.1371920523652652,3.4035228346797175e-05,2.984711375305044e-05,100
caption,9,user_text,-10.543736696243286,1.116967999200967,4.2023252412262994e-05,3.908478673531533e-05,100
caption,9,vision,-9.19459532737732,1.0513253100930853,0.00016017016505133532,0.00016239705809183193,100
caption,9,vision_half1,-9.39236403465271,1.0813412059435226,0.0001348983055293731,0.00014214960234513227,100
caption,9,vision_half2,-9.48530532836914,1.0971129435531048,0.00012403017511774462,0.00012992523177634158,100
caption,10,A_content,-9.840112104415894,1.1058151809993435,8.713509594920012e-05,8.806855382969472e-05,100
caption,10,B_content,-9.717997550964355,1.1808574754333465,0.00010639296068617774,0.00013225781183103555,100
caption,10,none,-9.683723387718201,1.1364769486575592,0.00010640774683646589,0.0001220728957332795,100
caption,10,user,-10.806267366409301,1.128869458719033,3.2490220258919375e-05,2.9766328466711352e-05,100
caption,10,user_text,-10.68872326850891,1.1652253618651793,3.847975949237828e-05,3.844557156851031e-05,100
caption,10,vision,-9.328639621734618,1.0709512389850273,0.0001444322127476147,0.00015851162742149257,100
caption,10,vision_half1,-9.562455692291259,1.11903138725545,0.00011867228346232798,0.0001348952511597205,100
caption,10,vision_half2,-9.675778861045837,1.1421534773750972,0.00010756650734906748,0.00012284973966357907,100
caption,11,A_content,-9.362816576957703,1.125390599876241,0.00014274852680268632,0.0001484896453854111,100
caption,11,B_content,-9.371535935401916,1.1790330668647646,0.00014952032026755436,0.00019192908249879227,100
caption,11,none,-9.08461287498474,1.1248824422345274,0.00019060515901643868,0.00021977874244250237,100
caption,11,user,-10.999793348312378,1.1153457097959556,2.7099853802608687e-05,2.6308010002707863e-05,100
caption,11,user_text,-10.757564907073975,1.1824268101120867,3.656972810248149e-05,3.7702822024715636e-05,100
caption,11,vision,-8.852613916397095,1.062850621355683,0.00023211638900419828,0.00025992832676383976,100
caption,11,vision_half1,-8.989642333984374,1.101406177759482,0.00020724574081346886,0.0002370716613694014,100
caption,11,vision_half2,-9.085691223144531,1.1263457826836019,0.00019109713755810547,0.00022120347469628318,100
caption,12,A_content,-9.229118175506592,1.1734088348905543,0.0001633249005831825,0.00015742415313445312,100
caption,12,B_content,-9.394063653945922,1.2188983544376517,0.00014094069999213938,0.00014554389022022158,100
caption,12,none,-9.020519590377807,1.152981614982255,0.0001964491591013884,0.00018766701950005774,100
caption,12,user,-11.198160877227783,1.1563555885117678,2.2770243095056123e-05,2.283917022954163e-05,100
caption,12,user_text,-10.709860544204712,1.2124055415259984,3.837975024912966e-05,3.800252289376044e-05,100
caption,12,vision,-8.801059641838073,1.0783178605968815,0.00023646430517603747,0.0002285240057694475,100
caption,12,vision_half1,-8.899031004905702,1.1139078365579447,0.0002176802315902694,0.00020660958164968343,100
caption,12,vision_half2,-9.027663583755492,1.1581736249232761,0.0001964044157433218,0.00019063767455674654,100
caption,13,A_content,-9.508319988250733,1.313776122290003,0.00013634410073116627,0.00014562088410381162,100
caption,13,B_content,-9.938541922569275,1.3261795273385668,9.010385428202453e-05,0.00011108093262049868,100
caption,13,none,-9.490778279304504,1.268060714189301,0.00013522581170137297,0.00015177621501603734,100
caption,13,user,-11.620778722763061,1.23865553091848,1.573602887639775e-05,1.767930136482342e-05,100
caption,13,user_text,-11.165884199142456,1.3926576451777086,2.7995922569370473e-05,3.204872908482192e-05,100
caption,13,vision,-9.170414247512817,1.1501333610206501,0.00017269290176293264,0.00017871258917419379,100
caption,13,vision_half1,-9.343829989433289,1.2193904520603869,0.00015242918300916833,0.00016649968512088244,100
caption,13,vision_half2,-9.494623436927796,1.2634962594983208,0.00013464765471130739,0.00015078281926256956,100
caption,14,A_content,-9.378485660552979,1.32264357345721,0.0001604760018219246,0.00018194094631509587,100
caption,14,B_content,-9.579083271026612,1.3062366837290234,0.00012540868643565466,0.0001373154004399891,100
caption,14,none,-9.267847862243652,1.260695462300615,0.00017086000268579343,0.00018855579501303945,100
caption,14,user,-11.441705331802368,1.290463942480752,1.9082102060383722e-05,1.9652974800430172e-05,100
caption,14,user_text,-10.885515480041503,1.3740869009680892,3.596857736462183e-05,3.835742329479249e-05,100
caption,14,vision,-9.007114896774292,1.1821349425644125,0.00021026671304398884,0.00021935167629063572,100
caption,14,vision_half1,-9.13690375328064,1.2247629381810772,0.00019124344589373162,0.00020948263943929035,100
caption,14,vision_half2,-9.277752141952515,1.2552410982110147,0.00016874186893274358,0.00018544036177842735,100
caption,15,A_content,-9.003895263671875,1.3438844943947217,0.00023569338197452418,0.0002593989059499667,100
caption,15,B_content,-9.679797968864442,1.3339857830152424,0.00011560911073945521,0.0001259032870556243,100
caption,15,none,-8.960984239578247,1.2601538321522021,0.00022994670877038475,0.00023991958511163753,100
caption,15,user,-11.664038906097412,1.3336311380486907,1.565321694591398e-05,1.5887809013811016e-05,100
caption,15,user_text,-11.14421498298645,1.516585613450515,3.030083099594681e-05,3.289644998970981e-05,100
caption,15,vision,-8.63327359199524,1.1799661392741139,0.00030236531921896075,0.0003057791154499884,100
caption,15,vision_half1,-8.829735674858092,1.233654405995246,0.0002574430610204294,0.0002648122777918447,100
caption,15,vision_half2,-8.966603288650512,1.246969539611451,0.0002272726115704147,0.0002376415569153734,100
caption,16,A_content,-8.954121069908142,1.3704993094428737,0.00025607606998412336,0.00029465411998586704,100
caption,16,B_content,-9.660457305908203,1.3993841895136943,0.00012810724770848054,0.00015425640550603147,100
caption,16,none,-8.957392411231995,1.2844969599503766,0.00023949227197088248,0.00025987386615026526,100
caption,16,user,-12.079400482177734,1.4414930808137822,1.119221182924621e-05,1.2262329326558668e-05,100
caption,16,user_text,-11.418424863815307,1.5635007082908425,2.4340873446777986e-05,2.884380918105033e-05,100
caption,16,vision,-8.562510023117065,1.2043731653954215,0.0003322449376081535,0.0003341140280048704,100
caption,16,vision_half1,-8.813552527427673,1.2564615096521743,0.000271975857318906,0.0002929688428006867,100
caption,16,vision_half2,-8.96261709690094,1.2633657081855447,0.00023405615707073056,0.00024696887808942525,100
caption,17,A_content,-8.559194841384887,1.3654894250874916,0.00037768210006604487,0.00043743780841743834,100
caption,17,B_content,-9.12863296031952,1.4230128185156288,0.00022160797857360075,0.00026151401114673443,100
caption,17,none,-8.499130368232727,1.2631171689768739,0.0003734444312219519,0.00040615596706548504,100
caption,17,user,-12.058391876220703,1.4391407219173062,1.1608275139591694e-05,1.3600644586204147e-05,100
caption,17,user_text,-11.24695855140686,1.5890295579555558,2.976255333914087e-05,3.741223417754152e-05,100
caption,17,vision,-8.171912140846253,1.211143862268963,0.0004903735810682291,0.0004897963435268182,100
caption,17,vision_half1,-8.385550246238708,1.2479460647569671,0.0004140940242492227,0.00044382296815262737,100
caption,17,vision_half2,-8.513996348381042,1.2513640955125243,0.00036283887941092135,0.00038011326960198983,100
caption,18,A_content,-8.662622547149658,1.5158842680769384,0.0003732988934846376,0.0004285522811677417,100
caption,18,B_content,-9.346217861175537,1.559522826854215,0.00020093315276583474,0.0002558351420196798,100
caption,18,none,-8.608518142700195,1.3768468260667959,0.0003643075559622343,0.0004049284710886055,100
caption,18,user,-12.409789485931396,1.4962107592170408,8.399272545117179e-06,9.7767844783655e-06,100
caption,18,user_text,-11.459252853393554,1.733873526562928,2.8529824296735995e-05,4.229143266649698e-05,100
caption,18,vision,-8.232526364326477,1.3065779831381565,0.0004961611254360156,0.00051500100827071,100
caption,18,vision_half1,-8.490028195381164,1.3527490784863119,0.00040360229750114663,0.0004426138614275839,100
caption,18,vision_half2,-8.623591647148132,1.3739142222213008,0.0003563718058624006,0.0003873817810884719,100
caption,19,A_content,-8.907911639213562,1.5820243261630031,0.0003077215181985797,0.0003477517456529737,100
caption,19,B_content,-9.307116870880128,1.5388476310284278,0.0002032130261135847,0.00024493967640257144,100
caption,19,none,-8.995794496536256,1.4128729495429657,0.00025330747025306927,0.0002763853916956068,100
caption,19,user,-12.061163902282715,1.5540986224636693,1.2821714635028872e-05,1.608983487964405e-05,100
caption,19,user_text,-10.957112002372742,1.7074035621232422,4.7405296301118906e-05,7.868385559615121e-05,100
caption,19,vision,-8.69207534313202,1.3419255724601336,0.000319216321508537,0.0003260323893836274,100
caption,19,vision_half1,-8.893933811187743,1.379809503942351,0.00027329497048804294,0.0002936384186360086,100
caption,19,vision_half2,-9.019294543266296,1.4010018017322663,0.00024390850988153146,0.0002605003480247907,100
caption,20,A_content,-8.512236890792847,1.5600696184576357,0.00043134663829764693,0.00043431727288538755,100
caption,20,B_content,-9.064610919952393,1.5285333052719086,0.0002457170978142358,0.00025904874290884355,100
caption,20,none,-8.741111421585083,1.4050431051496064,0.0003123738118015243,0.00030604409786027045,100
caption,20,user,-11.333457021713256,1.4897265843806144,2.6543155759846908e-05,3.7537047602087064e-05,100
caption,20,user_text,-10.159637126922608,1.651283009540827,9.60269796153596e-05,0.00013816110239457156,100
caption,20,vision,-8.45416980266571,1.3416759115671189,0.0003893033680943869,0.0003562373993263954,100
caption,20,vision_half1,-8.641586089134217,1.367389321275592,0.0003359487047536108,0.0003240264384198182,100
caption,20,vision_half2,-8.765168404579162,1.3968784866970394,0.0003020338159632322,0.0002921286049358449,100
caption,21,A_content,-8.062000970840455,1.4177217038765915,0.0005991890013181648,0.0005442441966580947,100
caption,21,B_content,-8.494763441085816,1.503282313641844,0.00042006527092655366,0.0004202040314141781,100
caption,21,none,-8.440049200057983,1.2503314077689154,0.0003766870731201092,0.00034498509463340654,100
caption,21,user,-10.931241540908813,1.4423114805060644,3.704139533112563e-05,4.302950697086944e-05,100
caption,21,user_text,-9.50976948261261,1.6526775913090719,0.00018353388783245016,0.00023930552002148208,100
caption,21,vision,-8.251394000053406,1.2036167069771726,0.00043602035349138706,0.00038119735833464907,100
caption,21,vision_half1,-8.389971289634705,1.227469513353192,0.0003907799335120726,0.000357553013103352,100
caption,21,vision_half2,-8.475786218643188,1.246416913493648,0.00036115933167538865,0.00032651729123620395,100
caption,22,A_content,-6.0143725252151485,1.465588333208179,0.004856711022045146,0.004961660532971303,100
caption,22,B_content,-6.1776462841033934,1.517431685986422,0.0042152027570726055,0.004083503069266966,100
caption,22,none,-5.836009230613708,1.2262370319924027,0.004817921215414554,0.004032860046974006,100
caption,22,user,-10.190007443428039,1.2889139464841777,7.039050400440768e-05,7.90722622012883e-05,100
caption,22,user_text,-8.586832947731018,1.4866038648888187,0.0004024843688044393,0.0004772443871140663,100
caption,22,vision,-5.843564043045044,1.232756286012201,0.004804667612961056,0.004059601226865696,100
caption,22,vision_half1,-5.83783362865448,1.2219379043875562,0.004791139574688046,0.003998797615392764,100
caption,22,vision_half2,-5.874389266967773,1.2276939473972095,0.004647292154760802,0.003933850038327514,100
caption,23,A_content,-4.505926899909973,1.477257073917053,0.022157124387009536,0.023016441642763355,100
caption,23,B_content,-4.580784249305725,1.5642166590139104,0.0211232898131815,0.0214881489661049,100
caption,23,none,-4.031467905044556,1.1580174666688927,0.0286135835884426,0.02507125622443551,100
caption,23,user,-9.070166115760804,1.2444682277009809,0.00021652628857779147,0.00026518216032334486,100
caption,23,user_text,-7.679373512268066,1.3599103058838513,0.0009202286825243208,0.0010039982545382246,100
caption,23,vision,-3.99262588262558,1.1640559219299633,0.03005504286439858,0.02709496740800102,100
caption,23,vision_half1,-4.0338266706466674,1.154375939305113,0.028540816271633736,0.025276987296399846,100
caption,23,vision_half2,-4.052987704277038,1.154341930173759,0.02802997617723196,0.024838566560002193,100
caption,24,A_content,-3.9100310039520263,1.1413684495474494,0.0318070216326669,0.028861097218364423,100
caption,24,B_content,-3.7043612933158876,1.2012569000170419,0.040273378324754576,0.03527915893645723,100
caption,24,none,-3.5352807307243346,0.9375587407761726,0.04066222323786408,0.03127740020892049,100
caption,24,user,-7.83275634765625,1.1205768577602384,0.0006811357593729876,0.0008102331106545512,100
caption,24,user_text,-6.564810633659363,1.3006146608371787,0.002798649531035093,0.0034121809736806516,100
caption,24,vision,-3.5178098559379576,0.9331704187564407,0.041199390597408875,0.03156015959069759,100
caption,24,vision_half1,-3.543918341398239,0.9316435580940617,0.040077942475917366,0.030579336055683214,100
caption,24,vision_half2,-3.5503565526008605,0.9354525919305446,0.04002596450445872,0.030885810498629884,100
caption,25,A_content,-3.0260033547878264,1.1377665019875711,0.075464032935261,0.06394161471859133,100
caption,25,B_content,-2.844223347902298,1.1169346030669902,0.08978211786933614,0.07111494389707539,100
caption,25,none,-2.572864193916321,0.8578457325252276,0.10149241722760388,0.0702952432472992,100
caption,25,user,-6.719405636787415,1.0364261990304267,0.001961113480809057,0.002256983971591011,100
caption,25,user_text,-5.52566031217575,1.113357713425545,0.007045283472198925,0.00847348126573547,100
caption,25,vision,-2.5470777881145477,0.8543945827699844,0.10359306482993323,0.07080496629715637,100
caption,25,vision_half1,-2.579894061088562,0.8596096215873672,0.10067957078042157,0.06937787472093869,100
caption,25,vision_half2,-2.5805078399181367,0.8573432856418843,0.10077651083648345,0.07010777605132656,100
caption,26,A_content,-2.041447958946228,0.9438190130396834,0.1762115100354947,0.11612081172459099,100
