condition,layer,token_slot,mean_logprob,std_logprob,mean_prob,std_prob,count
caption,20,A_content,-12.072069935798645,0.7250754789150674,7.4637201228766615e-06,6.2600392837846715e-06,200
caption,20,B_content,-12.386950116157532,0.7339024165886254,5.522079032593189e-06,4.970844192554914e-06,200
caption,20,none,-12.21051299571991,0.6987575563158428,6.388218441165769e-06,5.1634246490949485e-06,200
caption,20,user,-13.446135416030884,0.7843509544580353,1.943592806594266e-06,1.6169223844718855e-06,200
caption,20,user_text,-12.933797650337219,0.7905992623027183,3.242837193620211e-06,2.6153580553147443e-06,200
caption,20,vision,-12.034333839416504,0.6949003533586979,7.59125654491363e-06,6.025789801353349e-06,200
caption,20,vision_half1,-12.117044620513916,0.6961768813050413,6.996131754024595e-06,5.610285444593819e-06,200
caption,20,vision_half2,-12.19495930671692,0.6950597844445651,6.474183322154186e-06,5.2157402799579705e-06,200
caption,21,A_content,-12.021505737304688,0.7702370153093961,8.109492034291486e-06,7.635805635848888e-06,200
caption,21,B_content,-12.309876832962036,0.8005574270370529,6.3012184852049845e-06,6.466335036834027e-06,200
caption,21,none,-12.208588066101074,0.7548686701150589,6.712463125842362e-06,6.180352343274216e-06,200
caption,21,user,-13.468475155830383,0.8381487115402461,1.9905727865092894e-06,1.8510360397381355e-06,200
caption,21,user_text,-12.825822215080262,0.8222811277053785,3.672761884801707e-06,2.9797806614598032e-06,200
caption,21,vision,-12.097342829704285,0.7562598402224846,7.515870916719986e-06,6.9129683025106755e-06,200
caption,21,vision_half1,-12.14325273990631,0.7507092169301132,7.138687453985706e-06,6.501776210779241e-06,200
caption,21,vision_half2,-12.204309911727906,0.7586469791312275,6.755998626359761e-06,6.249092769156789e-06,200
caption,22,A_content,-10.900303874015808,1.0361301468902544,2.9873793152761697e-05,3.5423690092947795e-05,200
caption,22,B_content,-10.99992790699005,0.9825123171950616,2.6094618495775423e-05,3.0483876916001157e-05,200
caption,22,none,-10.560257177352906,0.9021441984211255,3.818148468600848e-05,4.024911255396203e-05,200
caption,22,user,-13.3807857131958,0.8571627491877396,2.2148132877404004e-06,2.1199389434001927e-06,200
caption,22,user_text,-12.670844125747681,0.812760937713779,4.256497174947244e-06,3.420551717474131e-06,200
caption,22,vision,-10.561148109436035,0.9174482705775592,3.84339717172288e-05,3.943870314597815e-05,200
caption,22,vision_half1,-10.558126344680787,0.9070584644327808,3.8404228025151434e-05,4.0218436898828375e-05,200
caption,22,vision_half2,-10.595537099838257,0.9070894050300286,3.6985757034931e-05,3.909351294142878e-05,200
caption,23,A_content,-9.448467028141021,1.254722797860977,0.00014571691040545466,0.00017378826219325015,200
caption,23,B_content,-9.469176235198974,1.160813148019312,0.0001355649082622438,0.00015541231845541014,200
caption,23,none,-8.79761405467987,0.9730951695977957,0.0002285771291530488,0.00022630656036997802,200
caption,23,user,-12.36786889076233,0.7938314877863665,5.698806831788979e-06,4.6884504955779574e-06,200
caption,23,user_text,-11.81265166759491,0.8830588048015847,1.0489963641319275e-05,9.038911212457809e-06,200
caption,23,vision,-8.785321161746978,0.9825410063840113,0.0002316463994724379,0.00022614544757998986,200
caption,23,vision_half1,-8.801143627166748,0.9744485900551907,0.0002281872601334672,0.0002264545034260428,200
caption,23,vision_half2,-8.821728584766388,0.9763769014843116,0.00022388081696887867,0.00022250083703681593,200
caption,24,A_content,-7.6248469734191895,1.1980157833985072,0.000893556380424593,0.0012624884962836038,200
caption,24,B_content,-7.547238528728485,1.09323343589382,0.0008833895308579648,0.0009538928443587842,200
caption,24,none,-6.808209161758423,0.8818049765932907,0.0015810676361997468,0.0015390879533689794,200
caption,24,user,-10.771123123168945,0.762898660276738,2.762303816471951e-05,2.198720885442164e-05,200
caption,24,user_text,-10.496863479614257,0.8879688591776647,3.9588489676998786e-05,3.7321768730362465e-05,200
caption,24,vision,-6.790425524711609,0.8807841555375107,0.0016002742177297314,0.0015181453408510597,200
caption,24,vision_half1,-6.787681217193604,0.8725515459396288,0.0016088724800774386,0.001549586312468081,200
caption,24,vision_half2,-6.80524263381958,0.8805991130294881,0.0015862124495774426,0.001547515679528834,200
caption,25,A_content,-6.863780344724655,1.4160816106359726,0.002433959210696612,0.0042246529564646815,200
caption,25,B_content,-6.776473153829574,1.3414056043731213,0.002349592395070687,0.003173978569181472,200
caption,25,none,-5.867653715610504,1.101661910717823,0.004752754056763866,0.005617164532027334,200
caption,25,user,-9.8364390707016,0.9416259883960232,7.962009508243539e-05,7.856040747838387e-05,200
caption,25,user_text,-9.590125646591186,1.096162242762746,0.00011692524882556404,0.0001380204476538378,200
caption,25,vision,-5.935705833435058,1.1171359880381588,0.004492168006539804,0.005339684576080963,200
caption,25,vision_half1,-5.854167050123214,1.0920355066097336,0.004802602071605605,0.0056440959215560875,200
caption,25,vision_half2,-5.86894936800003,1.1018262385070123,0.004758663449366996,0.0056118749933090385,200
caption,26,A_content,-2.2110412046313286,0.931707148991155,0.1536023541328949,0.11314021266764633,200
caption,26,B_content,-2.13717644482851,0.9292218124266252,0.1660493132557069,0.1227944999961805,200
caption,26,none,-1.593271288871765,0.6294217543976021,0.24112359383835522,0.13072469907451356,200
caption,26,user,-5.882209510803222,0.9369043981345563,0.004145235053253555,0.004146169189126533,200
caption,26,user_text,-5.111424767971039,1.0511233743481028,0.009908678015516948,0.011773608910896365,200
caption,26,vision,-1.6139621876180172,0.6407610421142188,0.23793784951347927,0.13288413730550694,200
caption,26,vision_half1,-1.603188864737749,0.640759497536993,0.2402712724043451,0.1324524927084171,200
caption,26,vision_half2,-1.6002213087677957,0.6327087922068636,0.239883276316564,0.13066449412884573,200
caption,27,A_content,-1.3559843562543392,0.8910505110991277,0.34155283691882005,0.204652847397184,200
caption,27,B_content,-1.233767147436738,0.8392321648225375,0.37411905293237824,0.2101619344861285,200
caption,27,none,-0.996785814538598,0.8197566117616394,0.46564673786969485,0.232135944900667,200
caption,27,user,-4.143596242666245,0.8505274133257035,0.02114184325417433,0.014787415309707041,200
caption,27,user_text,-3.477043643593788,0.8764133590632979,0.041942517842214935,0.03071665959612817,200
caption,27,vision,-1.1152812385931612,1.0228945471618656,0.45620975729313223,0.24803807481691972,200
caption,27,vision_half1,-1.0397674546390772,0.8797226241523427,0.4595111591715964,0.2371567177727476,200
caption,27,vision_half2,-1.0119313948601485,0.834560986735643,0.46197329379915864,0.23235442645755053,200
foil,0,A_content,-13.225418148040772,0.6572197027674177,2.2262496333986437e-06,1.5829603934007882e-06,200
foil,0,B_content,-13.266776609420777,0.6587652526686357,2.133559142062759e-06,1.488994668872912e-06,200
foil,0,none,-13.188527684211731,0.6602221360490499,2.316455799090074e-06,1.665519844028386e-06,200
foil,0,user,-13.378836474418641,0.688230265131229,1.9339328880175697e-06,1.3814475935707543e-06,200
foil,0,user_text,-13.487858657836915,0.6775536372540816,1.7207388978887939e-06,1.1992909406825227e-06,200
foil,0,vision,-13.127212438583374,0.6691084706715511,2.4789296749763647e-06,1.8053819698960836e-06,200
foil,0,vision_half1,-13.154544262886047,0.6609914755488252,2.3986951622253205e-06,1.7313345729304565e-06,200
foil,0,vision_half2,-13.159954614639283,0.6599723690475804,2.384813751022564e-06,1.7204547036056717e-06,200
foil,1,A_content,-13.144587731361389,0.6360412642871246,2.394454640287717e-06,1.6933262206266538e-06,200
foil,1,B_content,-13.20367163181305,0.6377616735188267,2.255836161242142e-06,1.5723565945627724e-06,200
foil,1,none,-13.123339171409606,0.6349669866783709,2.449359484019167e-06,1.7498153647295196e-06,200
foil,1,user,-13.354750208854675,0.661366903138737,1.9547534067343412e-06,1.3510186850569994e-06,200
foil,1,user_text,-13.392463450431825,0.6517221951861374,1.8717339720110567e-06,1.285646960985812e-06,200
foil,1,vision,-13.08618492603302,0.6462213169318529,2.5606569051449665e-06,1.8552039934234608e-06,200
foil,1,vision_half1,-13.088018074035645,0.6376050523284139,2.5428387557852128e-06,1.8274084532068886e-06,200
foil,1,vision_half2,-13.096072931289672,0.6350827661351365,2.519326439411148e-06,1.807418200857492e-06,200
foil,2,A_content,-13.687656474113464,0.6006018453219848,1.351920393940919e-06,8.461912768963842e-07,200
foil,2,B_content,-13.75326994895935,0.593853310497149,1.2608662219140934e-06,7.716808974664558e-07,200
foil,2,none,-13.65633855342865,0.5978955856928024,1.3951621142742405e-06,8.814607511209482e-07,200
foil,2,user,-14.00477873325348,0.623337105201302,9.911906410580499e-07,6.112720650017272e-07,200
foil,2,user_text,-14.045019159317016,0.6182498681810792,9.497631135128611e-07,5.775766228520269e-07,200
foil,2,vision,-13.581642718315125,0.6011970091050776,1.5083381016946162e-06,9.785337253291545e-07,200
foil,2,vision_half1,-13.622810645103455,0.6012636673224844,1.4464200485310845e-06,9.265683515895988e-07,200
foil,2,vision_half2,-13.636537470817565,0.5969513205963137,1.4236594242258721e-06,9.083554487710615e-07,200
foil,3,A_content,-14.68064923286438,0.6629269989960721,5.17738699363922e-07,3.43592874014702e-07,200
foil,3,B_content,-14.853068265914917,0.6597730852097248,4.33368310695225e-07,2.7824420313036497e-07,200
foil,3,none,-14.776761898994446,0.6500617660332332,4.6587495201935083e-07,3.0075316904281037e-07,200
foil,3,user,-14.945952615737916,0.6655710956660547,3.960889240939489e-07,2.5534103472697185e-07,200
foil,3,user_text,-15.004114966392518,0.6762860562310974,3.7565987251394357e-07,2.43079490533656e-07,200
foil,3,vision,-14.673082332611084,0.6539650379327157,5.182803435823854e-07,3.3893427615177706e-07,200
foil,3,vision_half1,-14.735922288894653,0.6483898024613558,4.84821709112711e-07,3.11856202362123e-07,200
foil,3,vision_half2,-14.7637602186203,0.6456930242128863,4.7108387161919016e-07,3.0419896930819045e-07,200
foil,4,A_content,-14.902270293235778,0.6863204636653417,4.2347954069397637e-07,3.0717826597975166e-07,200
foil,4,B_content,-15.179051218032837,0.6901116615718714,3.215322657786804e-07,2.3028344524606828e-07,200
foil,4,none,-15.095398898124694,0.676947662716948,3.465312941917954e-07,2.441932812323972e-07,200
foil,4,user,-15.240409650802611,0.7182768934341629,3.049416383671759e-07,2.1733696027904137e-07,200
foil,4,user_text,-15.363773322105407,0.728634613208858,2.7311969816070795e-07,2.0896722925733632e-07,200
foil,4,vision,-14.930388798713684,0.6780127174040262,4.078477380304894e-07,2.7864083985699044e-07,200
foil,4,vision_half1,-15.011376123428345,0.6738922097310347,3.7598705156051676e-07,2.604801619064692e-07,200
foil,4,vision_half2,-15.065352845191956,0.6738492731908199,3.56452553086611e-07,2.4955261667679565e-07,200
foil,5,A_content,-14.05363344669342,0.6602680376645076,9.644918190434455e-07,6.302992733127208e-07,200
foil,5,B_content,-14.293090929985047,0.6723966832775706,7.602860724772283e-07,4.846944017955924e-07,200
foil,5,none,-14.10051221370697,0.6430061964360695,9.044766038711312e-07,5.368246644324628e-07,200
foil,5,user,-14.592935290336609,0.7059969396790806,5.802902989881343e-07,4.130151888568518e-07,200
foil,5,user_text,-14.63540033340454,0.7258659532596446,5.653201884801084e-07,4.2813709773387705e-07,200
foil,5,vision,-13.964500727653503,0.6440728787057266,1.0383453089091864e-06,6.190309037776091e-07,200
foil,5,vision_half1,-14.022831010818482,0.6427022791462129,9.784381801048843e-07,5.837520023809686e-07,200
foil,5,vision_half2,-14.080029501914979,0.6401408190499219,9.217723609105528e-07,5.43223827160823e-07,200
foil,6,A_content,-13.594888968467712,0.6985487985679579,1.574830376957077e-06,1.2185469305368684e-06,200
foil,6,B_content,-13.917093772888183,0.7125166896377145,1.148284245899635e-06,8.846840098640202e-07,200
foil,6,none,-13.713701205253601,0.6921324106361804,1.3861825538467967e-06,1.0352851717576654e-06,200
foil,6,user,-14.182104516029359,0.7522089151275588,9.061700688360909e-07,7.407647506526454e-07,200
foil,6,user_text,-14.269364185333252,0.7618636607822751,8.346502958843358e-07,6.747627952753561e-07,200
foil,6,vision,-13.505710229873657,0.6946483832201057,1.7126075776908057e-06,1.2820094685272249e-06,200
foil,6,vision_half1,-13.608128962516785,0.6914015975255973,1.5422705963920739e-06,1.169862323768085e-06,200
foil,6,vision_half2,-13.692118453979493,0.6870366973327613,1.4117074157717202e-06,1.038241024114735e-06,200
foil,7,A_content,-13.956977610588075,0.7924992676079404,1.1450611949045163e-06,8.453805765022516e-07,200
foil,7,B_content,-14.085595393180848,0.7927840967231963,1.0164897854942406e-06,8.317255655027236e-07,200
foil,7,none,-13.945476474761962,0.7665391796462249,1.137788861291687e-06,8.195481036496274e-07,200
foil,7,user,-14.32659767150879,0.8669612913493074,8.360170479230483e-07,7.1014487826194e-07,200
foil,7,user_text,-14.566399092674255,0.8808077979167311,6.666739770606739e-07,5.922940504122398e-07,200
foil,7,vision,-13.621879262924194,0.7752864110979624,1.5820287686960428e-06,1.138819310469177e-06,200
foil,7,vision_half1,-13.801288194656372,0.7621193655329259,1.3090719829771079e-06,9.207697278141046e-07,200
foil,7,vision_half2,-13.907681365013122,0.7565117676051751,1.1734176168629538e-06,8.303860393943905e-07,200
foil,8,A_content,-14.022428569793702,0.8045782379279764,1.073957759615793e-06,7.578599545918615e-07,200
foil,8,B_content,-14.076956315040588,0.8028309239997377,1.022213147296404e-06,7.626437418431559e-07,200
foil,8,none,-13.987748637199402,0.7612977105164216,1.0850876459912227e-06,7.516898260542803e-07,200
foil,8,user,-14.175843725204468,0.8856644960683598,9.7886722641506e-07,8.022245090476998e-07,200
foil,8,user_text,-14.429013171195983,0.905866585950065,7.680480740500635e-07,6.246274983815262e-07,200
foil,8,vision,-13.668871302604675,0.7750376878229712,1.5120756097590364e-06,1.1010821627091205e-06,200
foil,8,vision_half1,-13.85758514881134,0.762241504007098,1.2374785257060076e-06,8.619434644581923e-07,200
foil,8,vision_half2,-13.945002322196961,0.7509383562862042,1.1245725258405855e-06,7.675913038449561e-07,200
foil,9,A_content,-13.441757197380065,0.7735778800378511,1.901336399302168e-06,1.3919903221259168e-06,200
foil,9,B_content,-13.484282493591309,0.749551309678413,1.8202611482739644e-06,1.4179841899516243e-06,200
foil,9,none,-13.405030665397645,0.7176927923619704,1.91966509282582e-06,1.390943168116385e-06,200
foil,9,user,-14.145121150016784,0.8619529074919686,1.0037992834544805e-06,8.430000546440482e-07,200
foil,9,user_text,-14.143943428993225,0.8791826336386414,1.0101851095272327e-06,8.249841661328896e-07,200
foil,9,vision,-13.214507565498351,0.730244652064947,2.3411527091976653e-06,1.722845592662899e-06,200
foil,9,vision_half1,-13.305688242912293,0.7195328808349238,2.1205624980730725e-06,1.5281295135341085e-06,200
foil,9,vision_half2,-13.374297938346864,0.7148464163214131,1.975105022641677e-06,1.42261157076879e-06,200
foil,10,A_content,-13.586433572769165,0.7316476847949429,1.6063390927943379e-06,1.1117809966944834e-06,200
foil,10,B_content,-13.714767985343933,0.7088281290324282,1.4088523855948498e-06,1.0381438344340936e-06,200
foil,10,none,-13.750017981529236,0.6798385234718659,1.3324513360645209e-06,9.275266563929551e-07,200
foil,10,user,-13.824566226005555,0.8148953077698337,1.336077207347161e-06,1.0504485998746449e-06,200
foil,10,user_text,-14.01442617893219,0.8319285578766877,1.1118843873463413e-06,8.633669671015037e-07,200
foil,10,vision,-13.46547263622284,0.6944290812735183,1.7916246684627903e-06,1.3000927704695655e-06,200
foil,10,vision_half1,-13.645242433547974,0.6808666674054616,1.4816195168452485e-06,1.0348164487249926e-06,200
foil,10,vision_half2,-13.725908465385437,0.6759488225069493,1.3623292201623616e-06,9.465348436388434e-07,200
foil,11,A_content,-13.260880160331727,0.7560283644051891,2.261775099088353e-06,1.6447430188929414e-06,200
foil,11,B_content,-13.43256781578064,0.722213496937644,1.8794824241511574e-06,1.3838860823268346e-06,200
foil,11,none,-13.293853573799133,0.7170927540024079,2.1349384088236693e-06,1.5136434896201693e-06,200
foil,11,user,-13.902268509864808,0.8607760487825177,1.2685420310974697e-06,1.004857345986363e-06,200
foil,11,user_text,-14.00299174785614,0.849022072469989,1.1400444488273974e-06,9.102153022726691e-07,200
foil,11,vision,-13.082155723571777,0.7367938114436011,2.6732375952460654e-06,1.9620045779959142e-06,200
foil,11,vision_half1,-13.203121294975281,0.7183932060010267,2.3372947896622338e-06,1.6532018979411956e-06,200
foil,11,vision_half2,-13.276701555252075,0.7127766163004533,2.166609455576538e-06,1.5294315976729978e-06,200
foil,12,A_content,-13.279451808929444,0.7468272019396102,2.2175070043786592e-06,1.6757949210236964e-06,200
foil,12,B_content,-13.51310926914215,0.694090609821966,1.7212493409868118e-06,1.3128403593580054e-06,200
foil,12,none,-13.322492809295655,0.6887728573137082,2.062705563268058e-06,1.5198352070456898e-06,200
foil,12,user,-14.123865785598754,0.8629468433862716,1.027297607654005e-06,8.541888993476264e-07,200
foil,12,user_text,-14.161254787445069,0.8469095186233553,9.742630968780313e-07,7.912092299143418e-07,200
foil,12,vision,-13.143732495307923,0.7169897242385714,2.5038124053394837e-06,1.890909385842883e-06,200
foil,12,vision_half1,-13.219837603569031,0.6876779486515668,2.2803346447717227e-06,1.665087214125966e-06,200
foil,12,vision_half2,-13.316209840774537,0.6888918165641634,2.077634579938953e-06,1.5427230236965036e-06,200
foil,13,A_content,-13.768266139030457,0.7875920177603647,1.393550507385863e-06,1.0923698521791066e-06,200
foil,13,B_content,-14.053314933776855,0.7487576292333156,1.0286957790224987e-06,8.012792756048831e-07,200
foil,13,none,-13.967346887588501,0.7349653638574998,1.108257806497404e-06,8.338591663836183e-07,200
foil,13,user,-14.27927767276764,0.8642768777584006,8.779523515110178e-07,7.192707272174372e-07,200
foil,13,user_text,-14.564402918815613,0.880104401291373,6.662113923525488e-07,5.565812678842013e-07,200
foil,13,vision,-13.681451177597046,0.7521894324535856,1.4928666659119155e-06,1.1552750768768705e-06,200
foil,13,vision_half1,-13.832496819496155,0.7344823767765378,1.2664581860571269e-06,9.459668536554536e-07,200
foil,13,vision_half2,-13.941635704040527,0.7371900952494994,1.1392196461901586e-06,8.637569154273575e-07,200
foil,14,A_content,-13.457381458282471,0.760439561307514,1.85464646067608e-06,1.3391485953592724e-06,200
foil,14,B_content,-13.573599367141723,0.7291975751323878,1.6310094981085884e-06,1.180281236489745e-06,200
foil,14,none,-13.563897309303284,0.7307036844058264,1.643288505350014e-06,1.1746132598384492e-06,200
foil,14,user,-14.093468570709229,0.8534783388199213,1.040566443143221e-06,8.125325829917238e-07,200
foil,14,user_text,-14.238208785057068,0.8262437093841943,8.878773993118523e-07,6.997427405902623e-07,200
foil,14,vision,-13.343608021736145,0.7294069980018675,2.041738364158588e-06,1.4254606500985382e-06,200
foil,14,vision_half1,-13.439895205497741,0.7272938572856006,1.8573690504441353e-06,1.3247417214877375e-06,200
foil,14,vision_half2,-13.53821370601654,0.7272290197553375,1.6809320921154009e-06,1.1906539562526468e-06,200
foil,15,A_content,-13.684327635765076,0.793913650937405,1.5297605473892295e-06,1.2852304710826008e-06,200
foil,15,B_content,-13.927813148498535,0.7796907429308945,1.1982835321236492e-06,1.0182739916397064e-06,200
foil,15,none,-13.824279136657715,0.7670379951672384,1.3053224422381165e-06,1.0155069465955451e-06,200
