condition,layer,token_slot,mean_logprob,std_logprob,mean_prob,std_prob,count
caption,21,vision_half1,-11.91084080696106,0.8067661239001549,9.29410691119782e-06,8.901957266642539e-06,200
caption,21,vision_half2,-11.951383719444275,0.8189174102442154,8.990299274504445e-06,8.497235289336293e-06,200
caption,22,A_content,-10.697362720966339,1.0061778689226912,3.6443885523953755e-05,4.4095753477899225e-05,200
caption,22,B_content,-10.841332070827484,0.9823428797606087,3.054078426818668e-05,3.672772732852055e-05,200
caption,22,none,-10.477086296081543,0.9358271848972401,4.211769446877433e-05,4.5626393789611095e-05,200
caption,22,user,-12.88597047328949,0.8723441409798642,3.665146284719242e-06,4.4505749666106085e-06,200
caption,22,user_text,-12.236785216331482,0.8693339159658787,7.054791911016904e-06,8.781264767794426e-06,200
caption,22,vision,-10.511406157016754,0.9486083908499331,4.1079591999918126e-05,4.525589045994545e-05,200
caption,22,vision_half1,-10.47971866607666,0.9327028451506743,4.191970800189711e-05,4.5734747565975506e-05,200
caption,22,vision_half2,-10.509810614585877,0.9410812960046744,4.088618681434186e-05,4.353256965536931e-05,200
caption,23,A_content,-9.030497055053711,1.085940823523203,0.00019934650225710856,0.0002214053073031503,200
caption,23,B_content,-9.048589398860932,1.1289480679267003,0.0002041932150564507,0.00027345463226999934,200
caption,23,none,-8.571578021049499,1.036371816117103,0.00029880929158834687,0.0003117568164289214,200
caption,23,user,-11.773917994499207,0.8586209142961972,1.0732396482286523e-05,9.276207143235243e-06,200
caption,23,user_text,-11.233365173339843,0.9014088246213567,1.9199273207619187e-05,1.8183854715416948e-05,200
caption,23,vision,-8.576425302028657,1.0542280739591552,0.00030164802530089534,0.000325319290157606,200
caption,23,vision_half1,-8.56789119720459,1.0379694635319154,0.00030038904983776453,0.0003164489330863945,200
caption,23,vision_half2,-8.59357703447342,1.0446686961394864,0.00029369698504904204,0.00030214369304690204,200
caption,24,A_content,-7.2186238074302675,1.071956657881889,0.0012068817232229634,0.0014311904247712546,200
caption,24,B_content,-7.0953762817382815,1.0532697422075366,0.001394544338558486,0.002149999670437053,200
caption,24,none,-6.499307605028153,0.8855452436016912,0.0021876555070218257,0.0024990629092779297,200
caption,24,user,-10.330537467002868,0.886078220637071,4.592358801242616e-05,3.8915342181263484e-05,200
caption,24,user_text,-10.018944041728973,1.013668416578149,7.001183241271442e-05,7.135954651866136e-05,200
caption,24,vision,-6.478684407472611,0.8857642423898823,0.0022336881526160974,0.0024990355809139495,200
caption,24,vision_half1,-6.477654160261154,0.8802428427229633,0.002226809290321014,0.002526618751295621,200
caption,24,vision_half2,-6.498525482416153,0.8913448403900541,0.002196380149154657,0.0024514741654144516,200
caption,25,A_content,-6.310645744800568,1.210360688833146,0.003289835977360707,0.0038706817770643768,200
caption,25,B_content,-6.0880599784851075,1.262495002545684,0.004174551516250326,0.00514207742112192,200
caption,25,none,-5.428306427001953,1.0792610522491084,0.006917339264708191,0.00707964162859447,200
caption,25,user,-9.329319860935211,1.0199318813908764,0.00013221856921256573,0.00011117456030771578,200
caption,25,user_text,-9.129762287139892,1.1061093676714122,0.00017792052027543821,0.00017429030822080303,200
caption,25,vision,-5.498741781711578,1.1118473871710022,0.006554890506693131,0.0065586088288987566,200
caption,25,vision_half1,-5.400522165298462,1.0765711492983354,0.00707089863306993,0.007117865459186018,200
caption,25,vision_half2,-5.419679064750671,1.0858521476731249,0.007009740370120398,0.0070860796290398665,200
caption,26,A_content,-1.7966513726115227,0.6761632193943315,0.20044626952538208,0.11040160906972059,200
caption,26,B_content,-1.6299599808454515,0.7510244522089905,0.23973780159614186,0.12521693462697003,200
caption,26,none,-1.2277413216233253,0.42049725743327704,0.3163165017358612,0.11296228594392903,200
caption,26,user,-5.396581997871399,0.9275332798292933,0.0065025380703221955,0.005460401282151021,200
caption,26,user_text,-4.780522259473801,0.9030309017354222,0.011807120717973232,0.009250366048449284,200
caption,26,vision,-1.2478171536326408,0.42330702536996206,0.3105659532721828,0.11326149892070611,200
caption,26,vision_half1,-1.213420527279377,0.4190228026842678,0.3206659744986975,0.1138629946209035,200
caption,26,vision_half2,-1.2230916622281074,0.42353123385266117,0.3180335581715515,0.11391932299544114,200
caption,27,A_content,-0.7952136661112309,0.41778031935729515,0.4844330360313328,0.1581492249154273,200
caption,27,B_content,-0.6852677408978343,0.42898852736572873,0.5404299107284636,0.16793286756416653,200
caption,27,none,-0.46953419197350743,0.2019056460506932,0.6370063134180044,0.11434183009961232,200
caption,27,user,-3.8839040529727935,0.7881796464401517,0.026141232707854935,0.017205003643815785,200
caption,27,user_text,-3.3678213143348694,0.7738678843481088,0.04337055644892744,0.027486982324277404,200
caption,27,vision,-0.45025333799421785,0.2149106783107789,0.650433446329141,0.11780453305397412,200
caption,27,vision_half1,-0.47232891485095024,0.2143790868088281,0.6363795124322864,0.11714984142572539,200
caption,27,vision_half2,-0.4705534893646836,0.2044182549907422,0.636639194915217,0.11546507845745038,200
foil,0,A_content,-13.107824301719665,0.6647884930536708,2.508474834297372e-06,1.6929163576670192e-06,200
foil,0,B_content,-13.13319474220276,0.6652158057214719,2.44600933211525e-06,1.6580834596326198e-06,200
